Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
3.0,No,3.963354474982382,4.0,No,7.0,4.0,Extrovert
4.947840825233717,Yes,2.484125995915895,1.8589563383088863,Yes,9.815215209657715,7.332089251922293,Introvert
6.522229444072052,Yes,3.1542205997935784,0.545486026395927,No,13.031614570378158,7.585398153247116,Introvert
1.2459993956705286,Yes,4.261050235474328,1.4414107183232092,Yes,4.371881626158057,3.9669363758314926,Introvert
0.0,No,8.0,6.0,No,13.0,8.0,Extrovert
0.0,No,6.0,4.0,No,14.0,8.0,Extrovert
9.0,Yes,0.0,3.0,Yes,3.0,2.0,Introvert
5.0,Yes,3.0,1.0,Yes,5.0,0.0,Introvert
7.0,Yes,2.0,2.0,Yes,2.0,2.0,Introvert
6.0,Yes,1.0,0.0,Yes,2.0,3.564726631393298,Introvert
6.0,Yes,2.0,0.0,Yes,6.268862911795962,2.0,Introvert
1.0,No,4.0,5.0,No,11.0,8.0,Extrovert
11.0,Yes,0.0,0.0,Yes,3.0,0.0,Introvert
1.0,No,9.0,5.0,No,8.0,7.0,Introvert
1.0,No,6.0,3.0,No,11.0,6.0,Extrovert
0.0,No,7.0,5.0,No,13.0,4.0,Extrovert
2.0,No,7.0,4.0,No,15.0,8.0,Extrovert
7.0,Yes,3.0,2.0,Yes,5.0,0.0,Introvert
3.0,No,5.0,5.0,No,13.0,5.0,Extrovert
3.0,No,6.0,7.0,No,10.0,8.0,Extrovert
0.0,No,3.963354474982382,5.0,No,13.0,8.0,Extrovert
2.0,No,4.0,4.0,No,10.0,3.0,Extrovert
1.0,No,7.0,4.0,No,13.0,4.0,Extrovert
1.0,No,4.0,6.0,No,13.0,4.0,Extrovert
10.0,Yes,3.0,2.0,Yes,2.0,1.0,Introvert
2.0,No,7.0,4.0,No,5.0,6.0,Extrovert
2.0,No,9.0,7.0,No,7.0,9.0,Extrovert
1.0,No,5.0,6.0,No,5.0,6.0,Extrovert
7.0,Yes,1.0,1.0,Yes,5.0,0.0,Introvert
3.0,No,4.0,6.0,No,13.0,3.0,Extrovert
4.0,Yes,1.0,2.0,Yes,2.0,2.0,Introvert
1.0,No,8.0,5.0,No,12.0,4.0,Extrovert
2.0,No,7.0,6.0,No,12.0,8.0,Extrovert
1.0,No,9.0,4.0,No,10.0,8.0,Extrovert
0.0,No,6.0,7.0,No,13.0,9.0,Introvert
5.0,Yes,3.0,2.0,Yes,2.0,2.0,Introvert
2.0,No,6.0,7.0,No,11.0,6.0,Introvert
0.0,No,9.0,5.0,No,11.0,6.0,Extrovert
3.0,No,8.0,3.0,No,8.0,6.0,Extrovert
0.0,No,6.0,4.0,No,6.0,7.0,Extrovert
0.0,No,9.0,6.0,No,9.0,9.0,Introvert
7.0,Yes,3.0,2.0,Yes,2.0,1.0,Introvert
6.079219770597897,Yes,7.174966490185617,0.0007406309596905,Yes,1.863606731211612,8.787643491100829,Introvert
5.0,Yes,2.0,0.0,Yes,2.0,0.0,Introvert
3.0,No,6.0,5.0,No,10.0,4.0,Extrovert
5.0,Yes,3.0,2.0,Yes,1.0,0.0,Introvert
3.0,No,9.0,6.0,No,9.0,8.0,Extrovert
2.0,No,5.0,3.0,No,14.0,5.0,Extrovert
2.0,No,4.0,5.0,No,6.0,4.0,Extrovert
9.0,Yes,2.0,2.0,Yes,3.0,0.0,Extrovert
2.0,No,10.0,6.0,No,11.0,8.0,Extrovert
11.0,Yes,2.0,1.0,Yes,5.0,2.0,Introvert
3.0,No,5.0,5.0,No,10.0,9.0,Extrovert
9.0,Yes,1.0,1.0,Yes,5.0,2.0,Introvert
3.0,No,5.0,5.0,No,11.0,9.0,Extrovert
5.0,No,3.0,2.0,Yes,3.0,2.0,Introvert
3.0,No,8.0,7.0,No,10.0,3.564726631393298,Extrovert
8.0,Yes,0.0,2.0,Yes,0.0,2.0,Introvert
9.130466598104537,Yes,1.30333164068145,1.439034170194212,Yes,8.666959259094687,1.855009976710221,Introvert
3.0,No,4.0,3.0,No,12.0,3.0,Extrovert
4.505816002819881,No,5.0,3.0,No,15.0,3.0,Extrovert
7.0,Yes,0.0,2.0,Yes,1.0,2.0,Introvert
3.0,No,9.0,5.0,No,9.0,5.0,Introvert
6.0,Yes,0.0,1.0,Yes,5.0,2.0,Introvert
3.914389908337159,Yes,1.7692674315842432,6.940590973894777,Yes,8.980041803863095,1.4770616878746203,Introvert
0.0,No,8.0,4.0,No,5.0,3.0,Extrovert
5.0,Yes,1.0,1.0,Yes,2.0,2.0,Introvert
7.0,Yes,2.0,2.0,Yes,5.0,2.0,Introvert
4.505816002819881,No,9.0,5.0,No,9.0,4.0,Extrovert
0.0,No,9.0,4.0,No,10.0,5.0,Extrovert
6.0,Yes,1.0,3.0,Yes,0.0,2.0,Introvert
10.0,Yes,1.0,2.0,Yes,2.0,0.0,Introvert
4.461124835013495,No,8.12731095001953,6.6911382741661765,No,7.571312991541117,5.731413093111149,Introvert
7.0,Yes,2.0,0.0,Yes,5.0,0.0,Introvert
0.0,No,7.0,6.0,No,10.0,4.0,Extrovert
4.238803772441358,No,3.463903171858243,4.994168786734042,Yes,7.257596084075951,3.36425567326996,Introvert
1.0,No,7.0,4.0,No,10.0,4.0,Extrovert
4.0,Yes,0.0,2.0,Yes,2.0,0.0,Introvert
1.0,No,6.0,5.0,No,10.0,4.0,Extrovert
3.0,No,7.0,6.0,No,6.0,6.0,Extrovert
11.0,Yes,1.0,1.0,Yes,3.0,2.0,Introvert
7.0,Yes,0.0,0.0,Yes,1.0,2.0,Introvert
2.0,No,7.0,6.0,No,10.0,7.0,Extrovert
3.0,No,6.0,4.0,No,13.0,3.0,Extrovert
5.0,Yes,3.0,0.0,Yes,1.0,1.0,Introvert
3.0,No,8.0,4.0,No,10.0,3.0,Extrovert
1.0,No,8.0,3.0,No,13.0,6.0,Extrovert
9.0,Yes,1.0,0.0,Yes,2.0,0.0,Introvert
0.0,No,9.0,5.0,No,12.0,4.0,Extrovert
10.146447116320743,Yes,5.808336812397569,3.2282009194127825,Yes,7.201143955785739,3.093905749065168,Introvert
8.0,Yes,2.0,0.0,Yes,5.0,2.0,Introvert
8.0,Yes,2.0,2.0,Yes,6.268862911795962,1.0,Introvert
0.0,No,5.0,4.0,No,6.0,8.0,Extrovert
2.0,No,7.0,4.0,No,12.0,4.0,Extrovert
9.0,Yes,1.0,1.0,Yes,1.0,0.0,Extrovert
2.0,No,4.0,3.0,No,6.268862911795962,3.0,Extrovert
3.0,No,6.0,5.0,No,13.0,8.0,Extrovert
1.0,No,6.0,6.0,No,12.0,8.0,Introvert
9.0,Yes,3.0,0.0,Yes,5.0,1.0,Introvert
11.0,Yes,3.0,1.0,Yes,1.0,2.0,Introvert
3.0,No,7.0,4.0,No,10.0,9.0,Introvert
7.0,Yes,0.0,0.0,Yes,3.0,2.0,Introvert
4.505816002819881,No,6.0,5.0,No,12.0,7.0,Extrovert
7.749854732285753,Yes,1.3169720548357131,6.1269872476255935,Yes,4.001035236495392,6.4346319150954105,Introvert
2.0,No,4.0,5.0,No,14.0,7.0,Extrovert
1.0,No,8.0,4.0,No,10.0,7.0,Extrovert
1.0,No,6.0,5.0,No,8.0,3.0,Extrovert
3.0,No,8.0,4.0,No,14.0,3.0,Extrovert
2.0,No,8.0,3.0,No,6.0,7.0,Extrovert
3.0,No,4.0,4.0,No,11.0,3.0,Extrovert
3.0,No,5.0,5.0,No,6.0,6.0,Extrovert
7.0,Yes,2.0,0.0,Yes,2.0,1.0,Extrovert
8.0,Yes,2.0,0.0,Yes,4.0,1.0,Extrovert
2.0,No,9.0,6.0,No,11.0,5.0,Extrovert
3.0,No,5.0,6.0,No,8.0,6.0,Extrovert
4.4603028525358495,Yes,6.481493716161656,4.291134932143727,Yes,6.865742421381747,4.345283171367968,Introvert
2.0,No,8.0,6.0,No,11.0,8.0,Extrovert
10.0,Yes,2.0,0.0,Yes,0.0,2.0,Introvert
0.9876028259674584,Yes,3.4001418655682927,2.376943561548748,Yes,4.332319273839417,8.833735812546356,Introvert
9.0,Yes,2.0,1.0,Yes,3.0,2.0,Introvert
6.0,Yes,1.0,2.0,Yes,5.0,0.0,Introvert
6.0,Yes,2.0,0.0,Yes,0.0,2.0,Extrovert
2.0,No,6.0,3.0,No,9.0,9.0,Extrovert
0.0,No,9.0,5.0,No,8.0,7.0,Extrovert
9.731075644233032,Yes,1.5688788682822778,0.402946857131653,Yes,3.414413100970587,7.472930335456795,Introvert
5.0,Yes,3.0,0.0,Yes,3.0,1.0,Introvert
1.0,No,7.0,3.0,No,12.0,3.0,Extrovert
4.0,Yes,2.0,0.0,Yes,3.0,2.0,Introvert
0.0,No,8.0,6.0,No,14.0,9.0,Extrovert
3.0,No,4.0,5.0,No,11.0,7.0,Extrovert
4.0,Yes,3.0,2.0,No,2.0,0.0,Introvert
2.0,No,5.0,4.0,No,11.0,3.0,Extrovert
5.0,Yes,0.0,2.0,Yes,1.0,2.0,Introvert
2.0,No,5.0,6.0,No,9.0,8.0,Introvert
1.2746995600885298,Yes,5.539279358000454,5.004352175699454,Yes,7.844722162411989,3.056433936382017,Introvert
0.0,No,4.0,5.0,No,13.0,3.0,Extrovert
10.0,Yes,3.0,0.0,Yes,3.0,0.0,Introvert
1.0,No,4.0,4.0,No,15.0,4.0,Extrovert
11.0,Yes,0.0,1.0,Yes,3.0,1.0,Introvert
6.0,Yes,1.0,1.0,Yes,6.268862911795962,2.0,Introvert
3.0,No,5.0,6.0,No,9.0,3.564726631393298,Extrovert
0.0,No,5.0,7.0,No,10.0,6.0,Extrovert
2.0,No,4.0,6.0,No,7.0,4.0,Extrovert
5.0,Yes,1.0,1.0,Yes,4.0,1.0,Introvert
9.0,Yes,2.0,2.0,Yes,1.0,0.0,Extrovert
9.0,Yes,2.0,0.0,Yes,3.0,1.0,Introvert
7.0,Yes,2.0,1.0,Yes,4.0,0.0,Introvert
2.0,No,5.0,6.0,No,13.0,4.0,Extrovert
11.0,Yes,3.0,1.0,Yes,0.0,2.0,Introvert
6.0,Yes,0.0,1.0,Yes,2.0,2.0,Introvert
11.0,Yes,2.0,2.0,Yes,2.0,2.0,Introvert
0.0,No,8.0,4.0,No,14.0,5.0,Extrovert
6.0,Yes,2.0,3.0,Yes,5.0,1.0,Extrovert
4.0,No,5.0,5.0,No,15.0,8.0,Extrovert
2.0,No,5.0,5.0,No,8.0,9.0,Extrovert
2.0,No,5.0,6.0,No,11.0,4.0,Extrovert
5.460341764020218,Yes,3.280789304381256,0.9407206562288136,Yes,8.146148838040483,1.41129582949723,Introvert
5.0,Yes,1.0,3.0,Yes,4.0,0.0,Introvert
9.0,Yes,3.0,1.0,Yes,1.0,0.0,Introvert
4.0,Yes,1.0,1.0,Yes,1.0,0.0,Introvert
0.0,No,6.0,6.0,No,10.0,3.0,Extrovert
10.0,Yes,3.0,1.0,Yes,4.0,0.0,Introvert
7.0,Yes,1.0,2.0,Yes,1.0,1.0,Introvert
11.0,Yes,0.0,2.0,Yes,2.0,2.0,Introvert
0.0,No,9.0,5.0,No,11.0,8.0,Extrovert
11.0,Yes,0.0,2.0,Yes,3.0,0.0,Extrovert
2.8351762096971527,Yes,4.479113694465377,4.860541688641707,Yes,0.0669822230780161,8.686428881603392,Introvert
0.5135623656475847,Yes,6.4291638788145935,0.5200264794035258,Yes,6.664339830089159,5.368204778383081,Introvert
6.567253133589232,Yes,1.9446462081264388,4.3978477832385074,Yes,5.062692706132959,7.069837872006012,Introvert
1.0,No,5.0,3.0,No,12.0,9.0,Extrovert
6.0,Yes,0.0,0.0,Yes,4.0,0.0,Introvert
7.0,Yes,2.0,2.0,Yes,3.0,1.0,Extrovert
8.0,Yes,1.0,0.0,Yes,1.0,0.0,Introvert
6.0,Yes,1.0,0.0,Yes,5.0,2.0,Introvert
2.0,No,4.0,5.0,No,14.0,7.0,Introvert
8.0,Yes,2.0,2.0,Yes,4.0,2.0,Introvert
1.0,No,9.0,3.0,No,8.0,9.0,Extrovert
0.0,No,9.0,4.0,No,13.0,4.0,Extrovert
0.0,No,3.0,5.0,No,4.0,7.0,Extrovert
2.0,No,8.0,6.0,No,7.0,9.0,Extrovert
8.0,Yes,3.963354474982382,0.0,Yes,3.0,0.0,Introvert
2.0,No,8.0,6.0,No,10.0,7.0,Extrovert
5.501650380833126,Yes,8.841407162176095,0.4712728387813789,No,10.942817309487893,5.305163631912808,Introvert
2.0,No,5.0,3.0,No,7.0,5.0,Extrovert
8.0,Yes,2.0,2.0,Yes,3.0,1.0,Introvert
8.0,Yes,1.0,0.0,Yes,3.0,1.0,Introvert
0.0,No,4.0,7.0,No,5.0,4.0,Extrovert
1.0453709567346368,Yes,1.6862831182418467,4.253389951756203,Yes,8.647675411243641,6.753186733832618,Introvert
3.0,No,9.0,3.0,No,8.0,6.0,Extrovert
0.0,No,6.0,3.0,No,6.0,5.0,Extrovert
0.0,No,7.0,5.0,No,6.0,3.0,Extrovert
5.0,Yes,3.0,2.0,Yes,3.0,1.0,Introvert
2.0,No,9.0,4.0,No,14.0,3.0,Extrovert
1.8975196049139025,Yes,3.2064928495643685,1.1781305337881758,Yes,10.94810904331536,3.875321079570731,Introvert
4.0,Yes,1.0,1.0,Yes,0.0,1.0,Introvert
4.0,Yes,2.0,2.0,Yes,2.0,0.0,Introvert
1.0,No,7.0,3.0,No,10.0,3.564726631393298,Extrovert
2.0,No,7.0,5.0,No,13.0,6.0,Extrovert
2.0,No,4.0,4.0,No,11.0,7.0,Extrovert
8.390493923178214,Yes,8.471999758779077,6.210375532881924,Yes,9.068709335688991,7.982229206625006,Introvert
8.0,Yes,1.0,1.0,Yes,0.0,1.0,Introvert
11.0,Yes,0.0,2.0,Yes,2.0,1.0,Introvert
4.0,No,8.0,7.0,No,11.0,7.0,Extrovert
0.6570183010955919,Yes,6.246900874561422,5.502608608539777,Yes,5.726501901943796,6.823568033916255,Introvert
2.0,No,4.0,4.0,No,7.0,9.0,Extrovert
2.0,No,6.0,4.0,No,6.268862911795962,8.0,Extrovert
6.0,Yes,2.0,1.0,Yes,3.0,0.0,Introvert
2.0,No,3.963354474982382,4.0,No,12.0,5.0,Introvert
2.0,No,7.0,4.0,No,9.0,4.0,Extrovert
9.0,Yes,0.0,0.0,Yes,5.0,0.0,Introvert
4.0,Yes,0.0,0.0,Yes,3.0,1.0,Introvert
3.0,No,8.0,6.0,No,12.0,4.0,Extrovert
2.0,No,9.0,6.0,No,10.0,7.0,Extrovert
8.0,Yes,3.0,0.0,Yes,0.0,2.0,Introvert
0.0,No,5.0,4.0,No,8.0,9.0,Extrovert
0.0,No,6.0,3.0,No,14.0,5.0,Extrovert
2.0,No,9.0,5.0,No,14.0,7.0,Introvert
3.0,No,4.0,6.0,No,13.0,7.0,Extrovert
0.0,No,5.0,4.0,No,9.0,4.0,Extrovert
2.0,No,4.0,5.0,No,13.0,6.0,Extrovert
9.452518764539978,Yes,2.82153174892463,1.4403854166031176,Yes,13.57083968242363,5.197805029611039,Introvert
5.0,Yes,0.0,2.0,Yes,0.0,2.0,Introvert
8.0,No,1.0,1.0,Yes,3.0,2.0,Introvert
1.559205821113095,Yes,6.1907186471589295,1.745619666398351,Yes,3.470421348015643,2.600439162977425,Introvert
0.0,No,5.0,3.0,No,9.0,5.0,Extrovert
0.0,No,4.0,5.0,No,8.0,5.0,Introvert
0.0,No,8.0,4.0,No,6.0,4.0,Extrovert
2.0,No,8.0,6.0,No,14.0,3.0,Introvert
6.0,Yes,1.0,2.0,Yes,5.0,1.0,Introvert
9.0,Yes,2.0,2.0,Yes,1.0,2.0,Extrovert
10.181484462496146,No,3.590089663436816,3.408378081813682,Yes,4.044514157751614,3.007104208178921,Introvert
9.41536880686474,Yes,3.922342875414869,0.7773768525378889,Yes,6.575955256654703,7.10913979836666,Introvert
2.454557447652714,No,5.251326785826012,3.924362120067301,Yes,2.134298483287279,6.397596920801634,Introvert
2.0,No,5.0,6.0,No,7.0,5.0,Extrovert
2.0,No,5.0,5.0,No,7.0,6.0,Extrovert
4.0,Yes,0.0,1.0,Yes,3.0,0.0,Introvert
4.0,No,7.0,4.0,No,13.0,10.0,Extrovert
8.0,Yes,3.0,0.0,Yes,4.0,0.0,Introvert
11.0,Yes,3.0,2.0,Yes,5.0,0.0,Introvert
9.0,Yes,0.0,1.0,Yes,0.0,2.0,Introvert
11.0,Yes,2.0,2.0,Yes,4.0,2.0,Introvert
0.0,No,8.0,7.0,No,13.0,7.0,Extrovert
3.0,No,9.0,4.0,No,8.0,5.0,Extrovert
8.0,Yes,0.0,2.0,Yes,1.0,2.0,Introvert
1.0,No,8.0,6.0,No,12.0,7.0,Introvert
1.0,No,6.0,6.0,No,7.0,5.0,Extrovert
6.0,Yes,2.0,0.0,Yes,4.0,2.0,Introvert
1.0,No,5.0,4.0,No,14.0,3.0,Extrovert
4.0,No,2.0,1.0,Yes,4.0,1.0,Introvert
3.0,No,4.0,5.0,No,12.0,4.0,Extrovert
6.0,Yes,2.0,1.0,Yes,3.0,2.0,Introvert
0.0,No,9.0,5.0,No,11.0,5.0,Introvert
2.0,No,6.0,4.0,No,7.0,6.0,Extrovert
3.0,No,5.0,4.0,No,13.0,5.0,Extrovert
0.0,No,7.0,4.0,No,10.0,10.0,Extrovert
5.0,Yes,3.0,0.0,No,1.0,2.0,Introvert
1.0,No,5.0,3.0,No,6.0,7.0,Extrovert
3.0,No,8.0,5.0,No,15.0,7.0,Extrovert
4.0,Yes,2.0,0.0,Yes,1.0,1.0,Extrovert
10.0,Yes,2.0,2.0,Yes,0.0,2.0,Introvert
0.0,No,5.0,5.0,No,10.0,8.0,Extrovert
3.0,No,4.0,6.0,No,10.0,7.0,Extrovert
10.0,Yes,0.0,1.0,Yes,4.0,0.0,Introvert
7.0,Yes,0.0,2.0,Yes,2.0,1.0,Introvert
1.0,No,5.0,6.0,No,13.0,6.0,Extrovert
1.0,No,7.0,5.0,No,12.0,5.0,Extrovert
2.0,No,5.0,4.0,No,8.0,8.0,Extrovert
2.0,No,6.0,5.0,No,14.0,9.0,Extrovert
4.55053292116544,Yes,4.415254926837707,4.81024544608875,Yes,10.727409675298295,8.640396102351177,Introvert
0.0,No,8.0,5.0,No,9.0,6.0,Extrovert
2.0,No,8.0,6.0,No,12.0,4.0,Extrovert
1.0,No,4.0,6.0,No,6.0,6.0,Extrovert
10.0,Yes,3.963354474982382,2.0,No,1.0,2.0,Introvert
6.0,Yes,3.0,0.0,Yes,5.0,2.0,Introvert
3.0,No,8.0,4.0,No,8.0,7.0,Extrovert
0.0,No,7.0,4.0,No,9.0,8.0,Extrovert
8.341062423851591,Yes,1.6362234357485057,5.270911035914091,No,11.30138679230024,2.180851719175271,Introvert
5.0,Yes,2.0,2.0,Yes,3.0,2.0,Introvert
2.0,No,7.0,5.0,No,8.0,5.0,Extrovert
4.505816002819881,No,3.963354474982382,5.0,No,14.0,5.0,Extrovert
8.0,Yes,1.0,2.0,Yes,3.0,3.0,Introvert
9.0,Yes,0.0,1.0,Yes,4.0,0.0,Extrovert
7.0,Yes,3.0,0.0,Yes,4.0,2.0,Introvert
9.75683325476747,Yes,0.5583520839923944,3.748161813487599,Yes,12.32665590370625,1.7420367735861575,Introvert
8.0,Yes,0.0,0.0,Yes,5.0,3.564726631393298,Introvert
5.0,Yes,0.0,2.0,Yes,0.0,1.0,Introvert
2.0,No,4.0,6.0,No,11.0,5.0,Extrovert
2.0,No,7.0,5.0,No,15.0,7.0,Extrovert
1.0,No,6.0,5.0,No,15.0,4.0,Extrovert
10.0,Yes,0.0,1.0,Yes,5.0,3.0,Introvert
10.23170525955973,Yes,5.241631603219288,4.607338044762804,Yes,3.469563949025077,2.58671431269292,Introvert
5.0,Yes,3.0,1.0,Yes,4.0,1.0,Introvert
1.0,No,9.0,7.0,No,14.0,9.0,Extrovert
4.706600654831948,Yes,6.227098599985561,6.604093809984654,Yes,12.697945519630489,0.0504054034349659,Introvert
3.0,No,8.0,4.0,No,9.0,7.0,Extrovert
2.0,No,4.0,4.0,No,11.0,9.0,Extrovert
0.0,No,5.0,4.0,No,9.0,9.0,Extrovert
9.0,Yes,0.0,0.0,Yes,1.0,0.0,Introvert
8.0,Yes,2.0,2.0,Yes,5.0,1.0,Introvert
3.0,No,8.0,4.0,No,7.0,4.0,Extrovert
0.0,No,5.0,4.0,No,7.0,3.0,Extrovert
7.790881651466941,Yes,3.49641448055245,5.793279631786266,Yes,3.9680843641655086,5.263512163010588,Introvert
1.0,No,6.0,7.0,No,8.0,6.0,Introvert
1.492126887936069,Yes,7.732869095809562,5.499861503399283,Yes,10.141364412904585,3.7072092186709615,Introvert
1.4172906091333333,Yes,7.134065202457352,2.91070243069489,Yes,10.99296093116857,1.7528656614536295,Introvert
2.0,No,7.0,7.0,No,13.0,7.0,Extrovert
6.0,No,3.963354474982382,1.0,Yes,2.0,2.0,Introvert
3.0,No,8.0,6.0,No,6.0,9.0,Extrovert
9.0,Yes,0.0,0.0,Yes,0.0,0.0,Introvert
7.213875634450204,Yes,7.037423387104402,1.587633047871023,Yes,10.196408245954586,4.0477148836480445,Introvert
0.0,No,8.0,5.0,No,8.0,7.0,Extrovert
3.0,No,8.0,6.0,No,9.0,7.0,Extrovert
9.21913869447183,Yes,2.4331942171023573,1.6254024798492643,Yes,5.579586497257768,4.010619497386202,Introvert
3.859183990604564,Yes,5.836564460128814,0.6293416642326118,Yes,11.951886247142092,2.0715277163969303,Introvert
0.0,No,4.0,3.0,No,12.0,7.0,Extrovert
7.0,Yes,2.0,0.0,Yes,3.0,1.0,Introvert
11.0,Yes,1.0,0.0,Yes,2.0,1.0,Introvert
2.0,No,4.0,4.0,No,7.0,5.0,Extrovert
9.0,Yes,2.0,2.0,Yes,1.0,2.0,Introvert
0.0,No,6.0,5.0,No,12.0,9.0,Extrovert
9.0,Yes,3.0,3.0,Yes,4.0,2.0,Introvert
1.0,No,9.0,3.0,No,7.0,6.0,Extrovert
1.2056221465976709,Yes,1.8727989748906573,6.971112213352203,Yes,6.7552191879323695,5.477981765552508,Introvert
2.0,No,5.0,6.0,No,13.0,7.0,Extrovert
1.0,No,7.0,4.0,No,15.0,6.0,Extrovert
1.0,No,8.0,5.0,No,8.0,5.0,Extrovert
1.0,No,4.0,7.0,No,6.0,6.0,Extrovert
5.0,Yes,0.0,0.0,Yes,0.0,2.0,Introvert
0.0,No,5.0,4.0,No,12.0,5.0,Extrovert
0.5967419390945639,Yes,1.3421728569072746,1.8946540128579688,Yes,12.359711938479856,3.835163717254901,Introvert
7.0,Yes,1.0,0.0,Yes,0.0,2.0,Introvert
0.1210963096713608,Yes,6.52783468571123,5.338728893248513,Yes,4.900676392154228,6.126360018117725,Introvert
1.0,No,8.0,4.0,No,9.0,7.0,Extrovert
3.0,No,4.0,6.0,No,7.0,8.0,Extrovert
11.0,Yes,3.0,1.0,Yes,4.0,2.0,Introvert
9.836985027518354,Yes,0.0420298005255925,2.109824343953734,Yes,1.8706639986898563,8.282469462212383,Introvert
3.0,No,6.0,5.0,No,13.0,9.0,Extrovert
6.725674476961755,Yes,3.787195540634192,2.345129944690143,Yes,3.988329174689643,4.603477912259611,Introvert
4.0,Yes,3.0,2.0,Yes,1.0,0.0,Introvert
10.35849412363576,Yes,5.328309880513769,2.348203442395108,Yes,4.962262505797678,8.62993498807991,Introvert
1.0,No,8.0,3.0,No,8.0,9.0,Extrovert
6.0,Yes,3.0,0.0,Yes,5.0,0.0,Introvert
4.505816002819881,Yes,0.0,1.0,Yes,1.0,0.0,Introvert
4.505816002819881,No,7.0,5.0,No,11.0,6.0,Extrovert
4.654021890181456,Yes,2.751908839127192,1.755695664977927,Yes,9.888401916089071,5.573874987068398,Introvert
2.0,No,7.0,6.0,No,13.0,8.0,Extrovert
9.0,Yes,3.0,1.0,Yes,1.0,2.0,Introvert
1.0,No,7.0,3.0,No,15.0,4.0,Extrovert
2.0,No,4.0,3.0,No,8.0,8.0,Extrovert
8.0,Yes,1.0,0.0,Yes,4.0,2.0,Introvert
10.426479437516544,Yes,3.9623666440970826,1.3053918623783902,No,11.578223225404686,6.025861292748808,Introvert
9.0,Yes,1.0,1.0,Yes,2.0,2.0,Introvert
7.0,Yes,1.0,2.0,Yes,3.0,3.0,Introvert
11.0,Yes,2.0,0.0,Yes,3.0,2.0,Introvert
9.0,Yes,1.0,0.0,Yes,2.0,0.0,Extrovert
0.0,No,5.0,6.0,No,13.0,8.0,Extrovert
3.0,No,7.0,5.0,No,13.0,9.0,Extrovert
1.0,No,6.0,4.0,No,13.0,3.0,Extrovert
8.0,Yes,2.0,1.0,Yes,5.0,1.0,Introvert
3.0,No,6.0,5.0,No,12.0,5.0,Extrovert
0.0,No,4.0,5.0,No,11.0,5.0,Extrovert
5.0,Yes,1.0,1.0,Yes,5.0,2.0,Introvert
0.0,No,6.0,4.0,No,10.0,3.0,Extrovert
8.0,Yes,3.0,0.0,Yes,2.0,0.0,Introvert
3.0,No,7.0,5.0,No,13.0,5.0,Extrovert
4.0,Yes,2.0,1.0,No,2.0,2.0,Introvert
2.5516096262428287,Yes,7.699084875182545,0.4266543525515116,Yes,10.622235526403122,6.470682227590661,Introvert
11.0,Yes,1.0,1.0,Yes,1.0,3.564726631393298,Introvert
3.0,No,9.0,6.0,No,7.0,8.0,Extrovert
5.0,Yes,0.0,0.0,No,1.0,2.0,Introvert
11.0,Yes,0.0,1.0,Yes,3.0,0.0,Introvert
0.0,No,7.0,5.0,No,9.0,4.0,Extrovert
8.073769975100502,Yes,5.248562064873227,5.189733508436899,Yes,11.879526543547138,0.6051921082944889,Introvert
3.0,No,5.0,5.0,No,13.0,8.0,Extrovert
10.0,Yes,2.0,0.0,Yes,5.0,3.564726631393298,Introvert
10.24670056980821,Yes,6.32398476377073,2.966519373680921,Yes,1.758190143438608,1.0047172428429867,Introvert
7.0,Yes,3.0,2.0,Yes,6.268862911795962,2.0,Introvert
4.0,Yes,2.0,1.0,Yes,1.0,1.0,Introvert
9.0,Yes,0.0,0.0,Yes,3.0,0.0,Introvert
2.0,No,7.0,3.0,No,14.0,6.0,Extrovert
2.0,No,6.0,5.0,No,6.0,3.0,Extrovert
10.0,Yes,2.0,2.0,Yes,4.0,0.0,Introvert
9.815302588807915,Yes,8.856218907450872,5.071388682669863,Yes,8.55990549557873,5.283520758537324,Introvert
6.0,Yes,1.0,0.0,Yes,1.0,1.0,Introvert
0.0,No,7.0,4.0,No,6.0,6.0,Extrovert
4.0,Yes,2.0,2.0,Yes,3.0,2.0,Introvert
1.5892108416090334,Yes,4.067615432818511,6.887254834955673,No,7.036074336064897,7.762179557637962,Introvert
1.0,No,4.0,6.0,No,6.0,7.0,Extrovert
10.0,Yes,0.0,1.0,Yes,5.0,1.0,Introvert
8.0,Yes,2.0,0.0,Yes,1.0,1.0,Introvert
0.0,No,6.0,3.0,No,13.0,4.0,Extrovert
5.0,Yes,0.0,3.0,Yes,4.0,3.0,Introvert
0.0,No,9.0,6.0,No,12.0,5.0,Extrovert
1.0,No,5.0,6.0,No,12.0,3.0,Extrovert
6.0,Yes,1.0,2.0,Yes,1.0,1.0,Introvert
1.0,No,8.0,5.0,No,11.0,8.0,Introvert
3.662455069775691,Yes,6.327613352688148,4.977308829435669,Yes,9.304649148678536,3.210055046955611,Introvert
3.0,No,5.0,5.0,No,6.0,9.0,Extrovert
0.0,No,5.0,3.0,No,11.0,9.0,Extrovert
4.608962260414046,Yes,6.157466259900682,3.828612110282579,Yes,10.713415892577396,4.693408799694839,Introvert
10.0,Yes,0.0,1.0,Yes,1.0,1.0,Introvert
11.0,Yes,0.0,2.0,Yes,0.0,0.0,Introvert
3.0,No,9.0,7.0,No,8.0,7.0,Extrovert
