Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
4.0,1,3.0,2.0,0,2.0,0.0,1
7.0,1,0.0,0.0,0,3.0,1.0,1
0.0,0,7.0,3.0,0,5.0,6.0,0
9.0,1,2.0,1.0,1,1.0,1.0,1
4.505816002819881,0,6.0,5.0,0,7.0,3.0,0
11.0,1,1.0,3.0,1,1.0,0.0,1
5.0,1,2.0,0.0,1,2.0,2.0,1
1.0,0,5.0,3.0,0,10.0,7.0,0
1.0,0,9.0,6.0,0,13.0,5.0,0
2.0,0,5.0,4.0,0,13.0,6.0,0
1.0,0,7.0,6.0,0,8.0,7.0,0
0.0,0,7.0,5.0,0,12.0,3.0,0
0.0,0,4.0,4.0,0,8.0,3.0,0
10.0,1,0.0,2.0,1,2.0,2.0,1
1.0,0,8.0,3.0,0,8.0,4.0,0
8.0,1,1.0,0.0,1,1.0,2.0,1
3.0,0,9.0,6.0,0,13.0,8.0,0
0.0,0,6.0,5.0,0,9.0,7.0,0
2.0,0,7.0,5.0,0,12.0,6.0,1
0.0,0,9.0,4.0,0,6.268862911795962,7.0,0
2.0,0,4.0,5.0,0,6.268862911795962,6.0,0
7.0,1,2.0,0.0,1,5.0,1.0,1
0.0,0,8.0,4.0,0,11.0,6.0,0
5.0,0,2.0,1.0,1,3.0,1.0,1
2.0,0,5.0,5.0,0,10.0,6.0,0
3.0,0,8.0,5.0,0,10.0,5.0,0
3.0,0,6.0,4.0,0,12.0,3.0,0
3.0,0,4.0,6.0,0,11.0,5.0,0
2.0,0,9.0,3.0,0,7.0,8.0,0
3.0,0,9.0,5.0,0,5.0,3.0,0
11.0,1,2.0,1.0,1,3.0,1.0,1
10.0,1,3.963354474982382,0.0,1,6.268862911795962,3.564726631393298,1
1.0,0,7.0,3.0,0,10.0,3.564726631393298,0
4.505816002819881,1,1.0,0.0,1,1.0,2.0,1
6.0,1,1.0,1.0,1,6.268862911795962,2.0,1
2.0,0,9.0,3.0,0,7.0,4.0,0
11.0,1,0.0,1.0,1,3.0,2.0,1
3.0,0,9.0,5.0,0,11.0,3.0,0
8.0,1,0.0,0.0,1,4.0,2.0,1
2.0,0,4.0,5.0,0,10.0,9.0,0
3.0,0,4.0,5.0,0,15.0,4.0,0
8.0,1,0.0,1.0,1,4.0,0.0,1
3.0,0,8.0,6.0,0,7.0,6.0,0
2.0,0,3.963354474982382,5.0,0,8.0,8.0,0
2.0,0,9.0,6.0,0,10.0,6.0,1
1.0,0,9.0,4.0,0,10.0,5.0,0
4.505816002819881,1,1.0,2.0,1,3.0,1.0,1
2.0,0,8.0,3.0,0,6.0,7.0,0
3.0,0,9.0,6.0,0,5.0,7.0,0
0.0,0,5.0,4.0,0,13.0,7.0,0
1.0,0,5.0,4.0,0,11.0,7.0,0
2.0,0,8.0,3.0,0,10.0,8.0,0
0.0,0,6.0,6.0,0,13.0,6.0,1
0.0,0,9.0,5.0,0,14.0,9.0,1
1.0,0,6.0,3.0,0,6.0,4.0,0
3.0,0,4.0,5.0,0,5.0,4.0,0
2.0,0,5.0,6.0,0,9.0,9.0,0
1.0,0,9.0,4.0,0,5.0,9.0,0
0.0,0,8.0,3.0,0,8.0,3.564726631393298,0
4.0,1,1.0,0.0,1,3.0,1.0,1
3.0,0,9.0,4.0,0,6.0,9.0,0
8.0,1,1.0,2.0,1,1.0,1.0,1
10.0,1,0.0,2.0,1,1.0,0.0,1
6.0,1,2.0,0.0,1,6.268862911795962,1.0,1
9.0,1,0.0,0.0,1,5.0,2.0,1
10.0,1,0.0,1.0,1,1.0,2.0,1
1.0,0,9.0,5.0,0,14.0,4.0,0
5.0,1,3.963354474982382,2.0,1,2.0,1.0,1
10.0,1,3.0,1.0,1,2.0,0.0,1
0.0,0,8.0,7.0,0,13.0,9.0,1
0.0,0,6.0,5.0,0,14.0,5.0,0
3.0,0,6.0,4.0,0,8.0,5.0,0
8.0,1,1.0,0.0,1,1.0,0.0,0
1.0,0,8.0,4.0,0,15.0,6.0,0
11.0,1,1.0,2.0,1,3.0,1.0,0
1.0,0,9.0,5.0,0,12.0,9.0,0
4.505816002819881,1,0.0,1.0,1,3.0,1.0,1
0.0,0,4.0,6.0,0,9.0,7.0,0
1.0,0,8.0,3.0,0,7.0,3.0,0
2.0,0,8.0,3.0,0,15.0,7.0,0
4.505816002819881,1,3.0,2.0,1,2.0,1.0,1
8.0,1,3.0,1.0,1,3.0,3.564726631393298,1
1.0,0,5.0,3.0,0,5.0,7.0,0
2.0,0,9.0,6.0,0,8.0,6.0,1
2.0,0,5.0,4.0,0,5.0,9.0,0
4.505816002819881,0,5.0,3.0,0,11.0,9.0,0
3.0,0,6.0,4.0,0,5.0,3.564726631393298,0
3.0,0,8.0,5.0,0,15.0,3.0,0
0.0,0,9.0,5.0,0,11.0,5.0,1
2.0,0,6.0,5.0,0,6.0,3.0,0
0.0,0,4.0,5.0,0,11.0,5.0,0
2.0,0,4.0,3.0,0,8.0,8.0,0
10.0,1,1.0,2.0,1,2.0,1.0,1
0.0,0,5.0,5.0,0,14.0,5.0,0
3.0,0,7.0,6.0,0,13.0,9.0,0
1.0,0,6.0,6.0,0,5.0,8.0,0
6.0,0,3.963354474982382,1.0,1,2.0,2.0,1
3.0,0,5.0,5.0,0,13.0,9.0,0
6.0,1,1.0,0.0,1,5.0,2.0,1
3.0,0,4.0,3.0,0,12.0,7.0,0
9.0,1,2.0,1.0,1,4.0,0.0,0
1.0,0,4.0,6.0,0,5.0,3.0,0
0.0,0,5.0,6.0,0,12.0,4.0,0
7.0,1,0.0,0.0,1,1.0,1.0,0
8.0,0,3.0,3.0,1,5.0,0.0,1
4.505816002819881,1,1.0,0.0,0,5.0,1.0,1
4.0,1,0.0,1.0,1,1.0,0.0,1
2.0,0,7.0,3.0,0,15.0,9.0,0
9.0,1,1.0,1.0,1,1.0,0.0,0
7.0,1,1.0,0.0,1,2.0,1.0,1
9.0,1,3.0,0.0,1,2.0,0.0,1
2.0,0,5.0,3.0,0,14.0,5.0,0
4.0,1,3.0,0.0,1,4.0,0.0,1
3.0,0,6.0,3.0,0,5.0,9.0,0
1.0,0,6.0,3.0,0,8.0,6.0,0
0.0,0,9.0,5.0,0,8.0,7.0,0
1.0,0,9.0,3.0,0,5.0,3.0,0
4.505816002819881,1,3.0,1.0,1,4.0,2.0,1
0.0,0,9.0,5.0,0,14.0,4.0,0
1.0,0,4.0,4.0,0,13.0,7.0,0
7.0,1,2.0,2.0,1,4.0,0.0,1
1.0,0,6.0,4.0,0,5.0,6.0,0
1.0,0,7.0,3.0,0,12.0,8.0,0
1.0,0,7.0,4.0,0,9.0,6.0,0
3.0,0,7.0,6.0,0,6.0,4.0,0
0.0,0,8.0,5.0,0,5.0,8.0,0
3.0,0,7.0,4.0,0,8.0,6.0,0
2.0,0,9.0,5.0,0,11.0,6.0,0
3.0,0,5.0,6.0,0,8.0,8.0,0
7.0,1,1.0,0.0,1,2.0,1.0,0
9.0,1,2.0,2.0,1,1.0,0.0,0
0.0,0,3.963354474982382,3.0,0,11.0,5.0,0
8.0,1,2.0,2.0,1,2.0,0.0,0
8.0,1,2.0,0.0,1,5.0,0.0,1
2.0,0,6.0,3.0,0,10.0,3.0,0
1.0,0,6.0,5.0,0,12.0,6.0,1
2.0,0,9.0,5.0,0,14.0,6.0,0
9.0,1,3.0,2.0,0,2.0,0.0,1
1.0,0,5.0,3.0,0,5.0,5.0,0
1.0,0,6.0,3.0,0,11.0,6.0,0
1.0,0,8.0,4.0,0,14.0,7.0,0
9.0,1,0.0,1.0,1,5.0,2.0,1
5.0,1,3.0,0.0,1,2.0,1.0,1
11.0,1,0.0,2.0,1,3.0,2.0,0
0.0,0,7.0,3.0,0,6.0,4.0,0
2.0,0,7.0,3.0,0,8.0,4.0,0
8.0,1,3.0,0.0,1,2.0,0.0,1
1.0,0,9.0,4.0,0,9.0,8.0,0
0.0,0,7.0,4.0,0,11.0,6.0,0
3.0,0,4.0,3.0,0,14.0,8.0,0
3.0,0,5.0,5.0,0,14.0,8.0,0
0.0,0,6.0,4.0,0,6.268862911795962,5.0,0
1.0,0,8.0,6.0,0,10.0,7.0,0
1.0,0,7.0,3.0,0,8.0,6.0,0
4.0,1,3.0,1.0,1,2.0,1.0,1
0.0,0,6.0,5.0,0,6.0,3.0,0
5.0,1,3.0,2.0,1,3.0,1.0,1
0.0,0,9.0,4.0,0,12.0,3.564726631393298,0
9.0,1,3.0,0.0,1,2.0,2.0,1
9.0,1,2.0,1.0,1,3.0,3.564726631393298,1
3.0,0,4.0,6.0,0,12.0,4.0,0
0.0,0,4.0,6.0,0,6.0,3.0,0
3.0,0,8.0,4.0,0,10.0,7.0,0
2.0,0,8.0,5.0,0,14.0,5.0,0
1.0,0,7.0,5.0,0,9.0,7.0,1
2.0,0,7.0,6.0,0,6.0,7.0,0
8.0,1,1.0,1.0,1,5.0,2.0,1
5.0,1,1.0,2.0,1,4.0,0.0,1
2.0,0,5.0,6.0,0,13.0,7.0,0
1.0,0,5.0,5.0,0,14.0,9.0,0
2.0,0,7.0,6.0,0,7.0,9.0,0
10.0,1,3.0,0.0,1,1.0,2.0,1
7.0,1,1.0,0.0,1,5.0,2.0,1
0.0,0,8.0,6.0,0,5.0,5.0,0
3.0,0,4.0,6.0,0,9.0,3.564726631393298,0
3.0,0,9.0,6.0,0,12.0,5.0,0
8.0,1,3.963354474982382,1.0,1,2.0,0.0,1
2.0,0,5.0,4.0,0,8.0,7.0,0
0.0,0,4.0,6.0,0,9.0,5.0,0
5.0,1,2.0,0.0,1,5.0,0.0,1
10.0,1,3.0,1.0,1,4.0,3.564726631393298,1
2.0,0,4.0,3.0,0,9.0,4.0,0
6.0,1,2.0,1.0,1,1.0,2.0,1
1.0,0,4.0,4.0,0,8.0,7.0,0
4.0,1,2.0,0.0,1,2.0,2.0,1
7.0,1,1.0,0.0,1,6.268862911795962,1.0,1
11.0,0,2.0,1.0,1,2.0,1.0,1
2.0,0,5.0,3.0,0,10.0,9.0,0
9.0,1,3.963354474982382,0.0,1,3.0,0.0,1
7.0,1,2.0,2.0,1,2.0,0.0,1
1.0,0,4.0,6.0,0,6.268862911795962,3.0,0
10.0,0,0.0,2.0,1,3.0,1.0,1
3.0,0,9.0,6.0,0,7.0,8.0,0
0.0,0,9.0,4.0,0,6.268862911795962,4.0,0
2.0,0,7.0,3.0,0,11.0,7.0,0
1.0,0,7.0,7.0,0,10.0,9.0,1
1.0,0,9.0,3.0,0,8.0,9.0,0
2.0,0,7.0,6.0,0,9.0,7.0,0
2.0,0,4.0,4.0,0,9.0,7.0,0
2.0,0,9.0,3.0,0,6.0,8.0,0
1.0,0,3.963354474982382,6.0,0,8.0,6.0,0
2.0,0,8.0,6.0,0,11.0,3.0,0
1.0,0,8.0,6.0,0,12.0,7.0,1
8.0,1,2.0,1.0,1,2.0,0.0,1
10.0,1,0.0,1.0,1,3.0,1.0,0
1.0,0,6.0,6.0,0,7.0,7.0,0
3.0,0,4.0,6.0,0,5.0,9.0,0
8.0,1,2.0,0.0,1,4.0,1.0,0
2.0,0,7.0,4.0,0,5.0,7.0,0
2.0,0,9.0,3.0,0,5.0,9.0,0
3.0,0,9.0,5.0,0,8.0,3.564726631393298,0
9.0,0,1.0,0.0,1,4.0,0.0,1
3.0,0,8.0,4.0,0,10.0,3.0,0
8.0,1,2.0,0.0,1,1.0,0.0,1
11.0,1,2.0,0.0,1,5.0,1.0,1
8.0,1,2.0,0.0,1,2.0,0.0,1
11.0,1,2.0,2.0,1,3.0,0.0,1
0.0,0,4.0,5.0,0,13.0,3.0,0
0.0,0,5.0,5.0,0,7.0,9.0,0
1.0,0,9.0,6.0,0,7.0,3.0,0
0.0,0,5.0,3.0,0,6.268862911795962,5.0,0
3.0,0,9.0,3.0,0,9.0,8.0,0
11.0,1,1.0,0.0,1,2.0,1.0,1
8.0,1,1.0,0.0,1,3.0,1.0,0
2.0,0,9.0,7.0,0,14.0,5.0,1
0.0,0,4.0,5.0,0,13.0,9.0,0
3.0,0,7.0,3.0,0,7.0,8.0,0
2.0,0,6.0,3.0,0,8.0,3.0,0
0.0,0,4.0,3.0,0,5.0,4.0,0
10.0,1,2.0,3.0,1,4.0,1.0,1
2.0,0,4.0,3.0,0,6.0,6.0,0
11.0,1,1.0,2.0,1,2.0,2.0,1
0.0,0,6.0,5.0,0,13.0,8.0,1
4.0,1,2.0,0.0,1,3.0,2.0,1
6.0,1,1.0,1.0,1,4.0,0.0,1
1.0,0,7.0,5.0,0,12.0,3.0,0
7.0,1,3.963354474982382,1.0,1,2.0,1.0,1
10.0,1,1.0,1.0,1,1.0,2.0,1
9.0,1,0.0,2.0,1,3.0,3.564726631393298,1
2.0,0,5.0,4.0,0,6.0,8.0,0
0.0,0,5.0,5.0,0,6.0,6.0,0
10.0,1,1.0,1.0,1,2.0,0.0,1
5.0,1,2.0,2.0,1,5.0,0.0,1
3.0,0,4.0,5.0,0,12.0,4.0,0
3.0,0,3.963354474982382,5.0,0,12.0,3.0,0
4.505816002819881,0,9.0,5.0,0,9.0,4.0,0
6.0,1,2.0,0.0,1,5.0,1.0,1
2.0,0,7.0,3.0,0,12.0,7.0,0
7.0,1,1.0,1.0,1,5.0,2.0,1
4.505816002819881,0,4.0,6.0,0,12.0,3.0,0
2.0,0,4.0,3.0,0,6.268862911795962,3.0,0
0.0,0,7.0,4.0,0,8.0,3.564726631393298,0
6.0,1,2.0,1.0,1,3.0,2.0,1
4.505816002819881,0,6.0,6.0,0,14.0,6.0,0
3.0,0,8.0,6.0,0,11.0,9.0,0
0.0,0,4.0,3.0,0,9.0,7.0,0
11.0,1,1.0,0.0,1,3.0,2.0,1
11.0,1,0.0,1.0,1,3.0,1.0,1
2.0,0,6.0,3.0,0,11.0,7.0,0
1.0,0,5.0,6.0,0,13.0,6.0,0
10.0,1,2.0,0.0,1,6.268862911795962,2.0,1
1.0,0,9.0,4.0,0,10.0,6.0,0
0.0,0,7.0,3.0,0,12.0,7.0,0
0.0,0,7.0,3.0,0,10.0,4.0,0
2.0,0,8.0,5.0,0,6.0,8.0,0
1.0,0,8.0,3.0,0,7.0,9.0,0
3.0,0,7.0,4.0,0,11.0,3.0,0
3.0,0,3.963354474982382,4.0,0,7.0,4.0,0
2.0,0,9.0,4.0,0,15.0,4.0,0
11.0,1,2.0,1.0,1,5.0,3.564726631393298,1
9.0,1,0.0,2.0,1,4.0,1.0,1
8.0,1,2.0,1.0,1,3.0,0.0,1
11.0,1,0.0,1.0,1,5.0,1.0,1
2.0,0,7.0,4.0,0,7.0,7.0,0
3.0,0,3.963354474982382,3.0,0,10.0,4.0,0
2.0,0,6.0,3.0,0,9.0,9.0,0
4.0,1,2.0,2.0,1,3.0,2.0,1
3.0,0,4.0,3.0,0,15.0,8.0,0
7.0,1,3.963354474982382,2.0,1,3.0,1.0,1
0.0,0,5.0,4.0,0,10.0,7.0,0
0.0,0,4.0,5.0,0,10.0,3.0,0
8.0,1,2.0,0.0,1,4.0,0.0,0
0.0,0,8.0,4.0,0,10.0,9.0,0
3.0,0,5.0,6.0,0,9.0,3.564726631393298,0
10.0,1,2.0,0.0,1,5.0,3.564726631393298,1
7.0,1,2.0,2.0,1,5.0,2.0,1
2.0,0,8.0,4.0,0,10.0,5.0,0
1.0,0,5.0,4.0,0,15.0,8.0,0
2.0,0,9.0,3.0,0,12.0,5.0,0
1.0,0,8.0,6.0,0,12.0,6.0,0
3.0,0,5.0,4.0,0,6.0,3.0,0
0.0,0,9.0,6.0,0,8.0,6.0,0
0.0,0,9.0,3.0,0,6.268862911795962,9.0,0
10.0,1,1.0,0.0,1,1.0,0.0,1
0.0,0,4.0,5.0,0,15.0,7.0,0
4.505816002819881,0,7.0,6.0,0,11.0,7.0,0
11.0,1,2.0,2.0,1,2.0,1.0,0
4.0,1,2.0,1.0,1,2.0,0.0,1
0.0,0,8.0,5.0,0,5.0,9.0,0
5.0,1,1.0,0.0,1,5.0,2.0,1
1.0,0,8.0,4.0,0,10.0,7.0,0
5.0,1,1.0,1.0,1,2.0,2.0,1
11.0,1,2.0,0.0,1,1.0,0.0,0
10.0,1,3.0,0.0,1,1.0,0.0,1
6.0,1,0.0,0.0,1,4.0,0.0,1
1.0,0,4.0,5.0,0,7.0,8.0,0
10.0,1,2.0,1.0,1,4.0,0.0,1
1.0,0,8.0,3.0,0,12.0,9.0,0
5.0,1,2.0,2.0,0,1.0,2.0,1
1.0,0,4.0,3.0,0,15.0,3.0,0
4.505816002819881,0,1.0,2.0,1,4.0,2.0,1
0.0,0,6.0,3.0,0,14.0,5.0,0
4.0,1,0.0,2.0,1,2.0,0.0,1
7.0,1,3.963354474982382,0.0,1,1.0,2.0,1
3.0,0,9.0,4.0,0,8.0,3.0,0
10.0,1,0.0,1.0,1,3.0,0.0,1
3.0,0,8.0,3.0,0,8.0,6.0,0
3.0,0,7.0,6.0,0,9.0,4.0,0
5.0,1,0.0,0.0,1,4.0,2.0,1
2.0,0,4.0,5.0,0,5.0,7.0,0
1.0,0,7.0,6.0,0,15.0,3.0,0
2.0,0,7.0,4.0,0,7.0,3.0,0
2.0,0,6.0,3.0,0,6.0,6.0,0
2.0,0,8.0,3.0,0,14.0,4.0,0
7.0,1,3.0,1.0,0,1.0,1.0,1
2.0,0,7.0,7.0,0,9.0,8.0,1
0.0,0,9.0,6.0,0,14.0,7.0,0
2.0,0,8.0,6.0,0,6.0,4.0,0
4.0,1,0.0,2.0,1,3.0,1.0,1
8.0,1,1.0,1.0,1,2.0,2.0,1
3.0,0,5.0,6.0,0,13.0,3.0,0
3.0,0,7.0,4.0,0,9.0,8.0,0
1.0,0,7.0,3.0,0,7.0,4.0,0
10.0,1,2.0,2.0,1,1.0,0.0,0
2.0,0,8.0,5.0,0,7.0,9.0,0
2.0,0,4.0,4.0,0,10.0,3.0,0
8.0,1,1.0,0.0,1,2.0,1.0,1
3.0,0,5.0,6.0,0,12.0,5.0,0
2.0,0,4.0,4.0,0,9.0,8.0,0
11.0,1,0.0,0.0,1,3.0,2.0,0
8.0,1,2.0,1.0,1,1.0,1.0,1
1.0,0,8.0,5.0,0,11.0,8.0,1
4.0,1,1.0,0.0,1,4.0,1.0,1
2.0,0,5.0,4.0,0,6.0,7.0,0
7.0,1,3.0,1.0,1,6.268862911795962,1.0,1
7.0,1,2.0,2.0,1,1.0,1.0,0
2.0,0,8.0,6.0,0,12.0,4.0,0
2.0,0,8.0,5.0,0,12.0,5.0,0
10.0,1,2.0,1.0,1,3.0,1.0,1
11.0,1,1.0,0.0,1,3.0,2.0,0
4.0,1,0.0,2.0,1,5.0,2.0,1
1.0,0,8.0,4.0,0,5.0,5.0,0
2.0,0,4.0,5.0,0,6.0,4.0,0
0.0,0,9.0,3.0,0,11.0,3.0,0
10.0,1,2.0,0.0,1,3.0,1.0,0
1.0,0,5.0,5.0,0,13.0,6.0,0
1.0,0,9.0,4.0,0,10.0,8.0,0
1.0,0,7.0,5.0,0,10.0,5.0,0
2.0,0,5.0,3.0,0,9.0,3.0,0
1.0,0,9.0,5.0,0,11.0,8.0,1
1.0,0,6.0,5.0,0,14.0,5.0,0
1.0,0,4.0,6.0,0,9.0,5.0,0
2.0,0,4.0,4.0,0,8.0,7.0,0
1.0,0,6.0,7.0,0,13.0,7.0,1
3.0,0,8.0,3.0,0,6.0,7.0,0
8.0,1,3.0,3.0,1,4.0,2.0,1
2.0,0,5.0,4.0,0,7.0,8.0,0
2.0,0,7.0,5.0,0,14.0,3.0,0
2.0,0,5.0,3.0,0,7.0,4.0,0
3.0,0,5.0,4.0,0,7.0,4.0,0
0.0,0,6.0,4.0,0,13.0,3.0,0
8.0,1,2.0,1.0,1,2.0,1.0,1
4.0,1,1.0,2.0,1,5.0,0.0,1
0.0,0,8.0,5.0,0,14.0,5.0,0
1.0,0,7.0,6.0,0,5.0,9.0,0
0.0,0,6.0,3.0,0,7.0,5.0,0
1.0,0,9.0,3.0,0,7.0,6.0,0
7.0,1,2.0,2.0,1,1.0,1.0,1
10.0,1,0.0,0.0,0,2.0,0.0,1
7.0,1,0.0,0.0,1,5.0,2.0,1
0.0,0,9.0,6.0,0,6.0,3.0,0
5.0,1,0.0,1.0,1,1.0,0.0,1
6.0,1,0.0,0.0,1,3.0,0.0,1
9.0,0,2.0,0.0,1,4.0,2.0,1
0.0,0,9.0,3.0,0,12.0,3.564726631393298,0
3.0,0,8.0,3.0,0,14.0,9.0,0
4.0,1,1.0,1.0,1,4.0,0.0,1
11.0,1,1.0,3.0,1,2.0,0.0,1
3.0,0,6.0,6.0,0,6.0,9.0,0
4.900935106283294,1,1.9227270650816908,1.8146676669983572,1,7.432091854054089,3.927611942839376,1
6.547687940146028,1,7.543967722921034,5.199065420861016,1,3.410272592718802,8.673361869420786,1
10.556934250233962,1,1.3438146807761862,4.497112042743471,0,9.070114093649453,3.977506199128453,1
3.1829258349099963,1,4.536956232000099,3.604295103348244,1,4.31632957126452,7.408081552486022,1
8.390493923178214,1,8.471999758779077,6.210375532881924,1,9.068709335688991,7.982229206625006,1
2.7505051601723283,1,2.735167759908138,3.4947746132176034,1,4.393827144358688,7.972268924133781,1
4.950894654857184,0,4.80009000135086,0.9652778520813334,1,6.336948763425684,6.835207286381626,1
1.940129958973614,1,7.64977667772853,6.064458929485033,1,1.2695514216357795,0.5523793092404751,1
3.738555192299062,1,3.858439395025899,1.0284764786606295,1,11.420977853060815,0.3251940190374179,1
7.788442644067622,1,8.770632822421188,6.5115259301803246,1,8.534499145242325,1.0117108989391423,1
1.8975196049139025,1,3.2064928495643685,1.1781305337881758,1,10.94810904331536,3.875321079570731,1
6.676592868635216,1,0.5601774379837746,2.290833952143544,1,1.0779330761243322,8.122515312032444,1
0.957945632015263,1,0.4943204416130051,5.084404323686075,1,6.589769941280112,8.720464986965188,1
4.608962260414046,1,6.157466259900682,3.828612110282579,1,10.713415892577396,4.693408799694839,1
1.2459993956705286,1,4.261050235474328,1.4414107183232092,1,4.371881626158057,3.9669363758314926,1
9.95503324686158,1,8.319106705733127,3.005453266396068,1,4.390302878366299,0.6036963397485722,1
8.646948773458854,0,0.0153156857680927,5.066080846959191,1,1.0517833428886243,5.886706752234255,1
1.4150194044600308,1,3.411859085717708,1.2304352808796413,1,1.1122917247183806,7.940305690117762,1
0.1116623183478842,1,2.6918834041817727,6.782697779948298,1,13.043551951965174,8.463159865343098,1
8.820744035448941,1,0.917457241401094,3.179200572994522,1,10.58008058095032,1.269890383527176,1
4.289956124326793,1,3.272687606814624,6.073503750056773,1,0.7747185141139183,0.8572947030972484,1
9.516975260822168,0,4.6843021929004856,3.7011810051214047,1,3.649216055780877,2.4984690869136057,1
9.815302588807915,1,8.856218907450872,5.071388682669863,1,8.55990549557873,5.283520758537324,1
5.940867700576336,1,0.1192348155563054,1.1916194793338917,1,6.738714028542446,2.4908056600726223,1
6.568930542435923,1,5.034888584001238,1.3753254673368451,0,4.965526769451186,3.907398671792479,1
8.612975998023693,1,7.369110104078935,5.822576091008658,1,3.137208413310391,1.823548814234517,1
7.569956663047519,1,0.0794871193406001,3.4697979065220217,1,10.670754763905304,4.764732520659163,1
8.117187064105686,1,4.81215300141734,3.0336673692171825,1,4.8805799949323285,3.519411803118621,1
4.293844510184892,1,0.4502663487864826,4.273610620161554,1,3.705929658268319,5.129989937439344,1
7.484050262818233,1,6.359341205268478,4.473821359021849,1,2.8476888551422546,1.012749742550883,1
0.6949631137513538,0,8.419344225757852,0.1313915735254498,1,8.356723902303315,7.095668174891102,1
4.064912207395031,1,2.162122384451292,1.4199630481385856,1,10.738620299359544,8.578157062511522,1
7.659912208118151,1,2.303488912061908,2.7684284810113926,1,6.238456506978645,8.52518654856835,1
1.9968727433710949,1,8.380124845357377,2.892764023494654,1,13.520917302489504,6.684815563655793,1
9.249319846873844,0,3.6972209053592953,4.507304140322762,1,3.790004655200529,1.5730633068327151,1
5.27117947631011,1,0.0936902289245785,5.730982140445514,1,2.3983848307696665,7.2173705997507795,1
3.555818535765325,1,8.712511597418771,2.9513836232270823,1,2.6780389603621466,7.292558452924218,1
10.613473689279568,1,5.136882524948947,2.2457979351047883,1,9.308441047170374,8.585123803800052,1
10.970220453696989,1,7.4277213879964625,3.240277800469252,1,0.0215226717560996,1.4287104837161375,1
10.673452117586576,0,6.986685176620811,1.2632089432888447,1,7.581106328154001,3.834985049187952,1
6.567253133589232,1,1.9446462081264388,4.3978477832385074,1,5.062692706132959,7.069837872006012,1
0.0401237389725471,1,4.827056012327095,1.621667841524988,1,2.782888714266626,8.3580670354199,1
1.9428815677591664,1,1.930622998339274,6.7025450579614825,0,8.247270708764045,5.325580606910369,1
9.836985027518354,1,0.0420298005255925,2.109824343953734,1,1.8706639986898563,8.282469462212383,1
2.7943770655795017,1,6.774739444069441,2.245824446284082,1,10.0204322741237,4.223446707125231,1
2.90749800239571,1,2.9368066845272285,1.3650156277882366,1,8.586865134634106,0.1570692475872707,1
1.240819428858667,1,3.872244911077608,3.6645018971532815,1,3.383393355159999,6.072245887031124,1
2.16355312331046,1,2.434681323320543,4.563095291553003,1,7.778350153974943,1.8651549118326205,1
3.736365065850332,1,5.758975200643525,6.787483851152846,1,3.9216507387022377,1.432209952394298,1
3.231960836360676,0,2.9256891617693803,0.6039410826307636,1,13.218588275478274,1.6795801087028568,1
10.146447116320743,1,5.808336812397569,3.2282009194127825,1,7.201143955785739,3.093905749065168,1
1.879992301563204,1,8.066371574174676,3.19398196674082,1,11.95847221985138,6.509247672070074,1
7.619229594773788,0,5.868013894749003,1.8357825926515456,1,1.8612016212318625,3.3014002092203394,1
5.116519984397521,1,1.4384526495039545,6.719981635608015,0,3.1581893859827237,7.255302344930085,1
3.145554304871226,1,3.853570904172148,2.6631063567469444,1,0.1410017523423774,2.8572623576412006,1
2.457632736406255,1,8.91214551435382,3.345169128758595,1,11.181708681826644,7.745529631672671,1
9.78087539414516,1,4.994017761896121,2.8869844534109896,1,2.380924627595002,0.65618439326245,1
9.033083148835363,1,7.327149285553045,1.57216909732145,1,1.513787662218717,3.712990983983321,1
10.077662743790508,0,2.9378064102410604,0.4836001003971237,1,11.586675630587331,4.125565093015807,1
1.460602538653761,1,7.753449534253694,5.161045622454125,1,0.8014163780939796,0.1879435593707943,1
5.929759192716006,0,3.737752741643343,2.772515622222252,1,7.335617447412186,8.323203693827498,1
10.181484462496146,0,3.590089663436816,3.408378081813682,1,4.044514157751614,3.007104208178921,1
8.75884014028295,1,8.782591004510078,2.464768416622357,1,7.327794425066143,4.637111490655171,1
10.189103404336194,0,4.829530472762192,0.0628449483229115,1,8.704353214679777,4.4206461877032845,1
3.859183990604564,1,5.836564460128814,0.6293416642326118,1,11.951886247142092,2.0715277163969303,1
0.9954207110318144,1,3.522917826556224,0.1700606142195762,1,7.26150313482429,4.602516129777681,1
5.684126126057737,1,0.3191698010834384,0.173583100110956,1,0.9862448109890696,7.450973376741685,1
6.855228037695062,0,5.361160715185972,0.5724359920668913,1,6.541638215480027,1.6021689467123963,1
4.336438447358307,1,3.585558905323391,2.959322521666877,1,3.682332566698324,6.7956039471183685,1
0.1456914902752248,1,6.354088543057642,1.9972216364523476,1,4.5806058743032985,1.0711250002440846,1
2.2322293601449457,1,8.928472602081184,0.1303819762389454,1,9.054588647976033,1.3471108629667063,1
0.4267074781825547,1,6.8342161799563605,4.0356863197563735,1,1.5406261951059648,6.118203386433966,1
5.850058435524074,1,0.2657412631854975,5.335960076869103,1,6.193170372172354,8.104500718590314,1
7.469780944871718,1,8.46053941703343,6.0814857673369564,1,3.811957902288537,8.201229910018526,1
9.884041973509968,1,6.054865991608209,2.378585534397056,1,2.8758039789299006,2.750926652964289,1
